created_user_id,action,desc,created,data_date_key,session_id,new_value,old_value,pkg_order,duration,result_status,shop_id,shop_code,package_status_id,shop_order,shop_name,shop_status_name,shop_type_name,shop__created,shop__seniority,shop__categories,address__ward_name,address__district_name,address__province_name
801060,RefundBill,Hóa đơn thu tiền <b>BTT2148998348.T698671.100625</b>,2025-06-11 00:05:12,20250610,20250610,,,1400024874,76238,FAIL,5b03c7d3-f174-40a5-89b7-78bf0a0a0268,S732942,4,732942,Quyên Vũ Shop,Đang làm việc,Pro (B2C),2018-05-22 14:33:39,86,"[""fashion_new""]",,Quận Từ Liêm,Hà Nội
801060,RefundBill,Hóa đơn thu tiền <b>BTT2148998348.T698671.100625</b>,2025-06-11 00:05:12,20250610,20250610,,,1834348338,76238,FAIL,62d4c9a9-3a40-48ad-9fc0-4ad50a6e4d77,S21695026,4,21695026,*TAMIA - Đồ lót y tế*,Đang làm việc,Pro (B2C),2022-07-18 09:47:05,35,,Thị trấn Đông Anh,Đông Anh,Hà Nội
801060,RefundBill,Hóa đơn thu tiền <b>BTT2148998348.T698671.100625</b>,2025-06-11 00:05:12,20250610,20250610,,,1833876628,76238,FAIL,5b3a1205-433c-4016-bd4a-44360a0a0268,S1061076,5,1061076,Monaco Shop Thai Ha,Đang làm việc,Pro (B2C),2018-07-02 18:52:37,85,"[""accessories_new""]",,Quận Đống Đa,Hà Nội
801060,RefundBill,Hóa đơn thu tiền <b>BTT2148998348.T698671.100625</b>,2025-06-11 00:05:12,20250610,20250610,,,1467763434,76238,FAIL,62d4c9a9-3a40-48ad-9fc0-4ad50a6e4d77,S21695026,5,21695026,*TAMIA - Đồ lót y tế*,Đang làm việc,Pro (B2C),2022-07-18 09:47:05,35,,Thị trấn Đông Anh,Đông Anh,Hà Nội
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ chiều ngày 12-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 13:52:27,20250611,20250611,1,2,1583124445,791,SUCCESS,5f6601c9-6624-43b4-8888-40d70a6e4c24,S16709164,5,16709164,Cao Tuyet Nhung Order,Đang làm việc,Standard (C2C),2020-09-19 20:04:09,58,"[""fashion_new""]",Phường Đức Giang,Quận Long Biên,Hà Nội
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 12-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 13:52:38,20250611,20250611,1,1,1774163214,948,SUCCESS,06d76e25-297d-47f3-82e4-bb71a7141ab4,S22868980,5,22868980,Mai Ly,Đang làm việc,Pro (B2C),2025-03-02 13:36:06,3,,Phường Hà Cầu,Quận Hà Đông,Hà Nội
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 13-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 13:52:47,20250611,20250611,1,1,1787243849,771,SUCCESS,668648da-47e8-43c7-98ac-4b270a6e4c3a,S22646852,5,22646852,Gia dụng TH,Đang làm việc,Pro (B2C),2024-07-04 14:01:46,11,,Phường Minh Khai,Quận Từ Liêm,Hà Nội
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 12-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 13:53:05,20250611,20250611,1,1,1827759821,1140,SUCCESS,668df9b8-68a8-4df2-988c-4d990a6e4c3b,S22652133,5,22652133,Sollina Việt Nam,Đang làm việc,Pro (B2C),2024-07-10 10:02:16,11,,Phường Mỹ Đình 2,Quận Từ Liêm,Hà Nội
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 12-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 13:53:17,20250611,20250611,1,1,1262729665,1051,SUCCESS,5ba8939e-4998-4638-a79b-6ba40a0a0269,S2065774,5,2065774,D.H Cosmetics-Khun Khao Boutique,Đang làm việc,Pro (B2C),2018-09-24 14:34:54,82,"[""fashion_new""]",Phường Bến Thành,Quận 1,TP Hồ Chí Minh
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 12-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 13:53:26,20250611,20250611,1,1,1438879279,900,SUCCESS,67ff125a-0324-49cf-a7b0-42810a6e4ec9,S22904741,5,22904741,Hải Lynh Beauty & Cosmetic,Đang làm việc,Pro (B2C),2025-04-16 09:13:46,2,"[""cosmetics""]",Phường Hàng Buồm,Quận Hoàn Kiếm,Hà Nội
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ chiều ngày 12-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 13:54:38,20250611,20250611,1,2,1301927346,31,SUCCESS,63e4b225-c050-425c-bf4b-4b070a6e4c39,S22031081,5,22031081,Đá Phong Thuỷ NVQ,Đang làm việc,Standard (C2C),2023-02-09 15:43:17,28,"[""fashion_new""]",Xã Đoan Bái,Huyện Hiệp Hòa,Bắc Giang
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: hungtq99 - TRỊNH QUANG HƯNG - 0948320346 (Do ĐH được cập nhật ca hẹn giao mới vào ca 1 ngày 2025-06-11).,2025-06-11 13:55:09,20250611,20250611,,,1301927346,17512,FAIL,63e4b225-c050-425c-bf4b-4b070a6e4c39,S22031081,5,22031081,Đá Phong Thuỷ NVQ,Đang làm việc,Standard (C2C),2023-02-09 15:43:17,28,"[""fashion_new""]",Xã Đoan Bái,Huyện Hiệp Hòa,Bắc Giang
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: hungtq99 - TRỊNH QUANG HƯNG - 0948320346 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-11 13:55:40,20250611,20250611,,,1420397701,17399,FAIL,5fabc4da-cdb8-46f9-adf8-48450a784c65,S18219116,5,18219116,Hoàng Anh cosmetics,Đang làm việc,Standard (C2C),2020-11-11 18:02:50,56,"[""cosmetics""]",Phường Trung Liệt,Quận Đống Đa,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: hungtq99 - TRỊNH QUANG HƯNG - 0948320346 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-11 13:56:07,20250611,20250611,,,1263232708,6347,FAIL,38da8f9d-1656-417b-b62d-62258d128bdc,S22592845,5,22592845,TK_Store to Store_TGDD/ĐMX/TOPZONE,Đang làm việc,Top Brand,2024-05-07 10:45:09,13,,Phường Tân Phú,Quận 9,TP Hồ Chí Minh
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: thoantk19 - NGÔ THỊ KIM THOA - 0984755781 (Vì là đơn Tiktok).,2025-06-11 13:58:16,20250611,20250611,,,3801499051,11531,FAIL,670ca04c-27b4-47a9-93c0-4fa00a6e4c25,S22745116,6,22745116,Tiktokbbs,Đang làm việc,"Prime (Shopee, TikTok)",2024-10-14 11:38:36,8,[],Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: thoantk19 - NGÔ THỊ KIM THOA - 0984755781 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-11 13:58:16,20250611,20250611,,,1287974674,13376,FAIL,b7d9036b-1f10-4a86-a484-eb049a067e72,S22867420,6,22867420,Thời trang Format,Đang làm việc,Brand,2025-02-28 14:51:13,3,,Phường Trung Liệt,Quận Đống Đa,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: thoantk19 - NGÔ THỊ KIM THOA - 0984755781 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-11 13:58:16,20250611,20250611,,,1270325027,11135,FAIL,ef287738-8fc8-47e0-9b52-12ff2678f08d,S22879366,5,22879366,Huyền Châu Shop,Đang làm việc,Pro (B2C),2025-03-14 02:13:38,3,,Phường Cổ Nhuế 1,Quận Từ Liêm,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: hungtq99 - TRỊNH QUANG HƯNG - 0948320346,2025-06-11 14:00:42,20250611,20250611,,,1375312156,12096,FAIL,67a2c652-7954-4710-be18-4fd20a6e4ec7,S22843711,6,22843711,Jun - Speaker,Đang làm việc,Pro (B2C),2025-02-05 09:00:50,4,,Phường Sài Đồng,Quận Long Biên,Hà Nội
801061,takeDeliveringPackages,Đơn hàng được bỏ ra khỏi túi 731392763 để xuất giao cho Cod,2025-06-11 14:00:42,20250611,20250611,0,731392763,1375312156,0,SUCCESS,67a2c652-7954-4710-be18-4fd20a6e4ec7,S22843711,6,22843711,Jun - Speaker,Đang làm việc,Pro (B2C),2025-02-05 09:00:50,4,,Phường Sài Đồng,Quận Long Biên,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: hungtq99 - TRỊNH QUANG HƯNG - 0948320346,2025-06-11 14:01:02,20250611,20250611,,,1117079901,0,FAIL,67c55ffb-a3b8-4af5-b813-42860a6e4e64,S22870038,5,22870038,Shinki Việt Nam,Đang làm việc,Pro (B2C),2025-03-03 14:53:31,3,"[""home_appliances""]",Phường Đông Ngạc,Quận Từ Liêm,Hà Nội
801061,takeDeliveringPackages,Đơn hàng được bỏ ra khỏi túi 731374894 để xuất giao cho Cod,2025-06-11 14:01:02,20250611,20250611,0,731374894,1117079901,6749,SUCCESS,67c55ffb-a3b8-4af5-b813-42860a6e4e64,S22870038,5,22870038,Shinki Việt Nam,Đang làm việc,Pro (B2C),2025-03-03 14:53:31,3,"[""home_appliances""]",Phường Đông Ngạc,Quận Từ Liêm,Hà Nội
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ chiều ngày 12-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 14:01:16,20250611,20250611,1,2,1140792733,49,SUCCESS,b437885f-f41d-4c12-8538-6d450bea7975,S22712535,5,22712535,Aspeed,Đang làm việc,Standard (C2C),2024-09-09 20:29:43,9,,Thị trấn Trâu Quỳ,Gia Lâm,Hà Nội
801061,takeDeliveringPackages,Đơn hàng được bỏ ra khỏi túi 731374896 để xuất giao cho Cod,2025-06-11 14:02:05,20250611,20250611,0,731374896,1140792733,0,SUCCESS,b437885f-f41d-4c12-8538-6d450bea7975,S22712535,5,22712535,Aspeed,Đang làm việc,Standard (C2C),2024-09-09 20:29:43,9,,Thị trấn Trâu Quỳ,Gia Lâm,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: mygt3 - GIÀNG THỊ MỶ - 0388939062,2025-06-11 14:02:05,20250611,20250611,,,1140792733,31879,FAIL,b437885f-f41d-4c12-8538-6d450bea7975,S22712535,5,22712535,Aspeed,Đang làm việc,Standard (C2C),2024-09-09 20:29:43,9,,Thị trấn Trâu Quỳ,Gia Lâm,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: mygt3 - GIÀNG THỊ MỶ - 0388939062,2025-06-11 14:02:23,20250611,20250611,,,1477424533,0,FAIL,35047782-ed45-465e-bdbc-cd5a763529bb,S22693229,5,22693229,ELMICH ESHOP,Đang làm việc,Brand,2024-08-19 15:17:17,10,,Phường Trung Hoà,Quận Cầu Giấy,Hà Nội
801061,takeDeliveringPackages,Đơn hàng được bỏ ra khỏi túi 731392768 để xuất giao cho Cod,2025-06-11 14:02:23,20250611,20250611,0,731392768,1477424533,32292,SUCCESS,35047782-ed45-465e-bdbc-cd5a763529bb,S22693229,5,22693229,ELMICH ESHOP,Đang làm việc,Brand,2024-08-19 15:17:17,10,,Phường Trung Hoà,Quận Cầu Giấy,Hà Nội
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ chiều ngày 11-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 14:14:38,20250611,20250611,1,2,1074012216,9,SUCCESS,6110f284-48d4-45a3-a93b-43c40a6e4c24,S20006264,5,20006264,hường nail,Đang làm việc,Pro (B2C),2021-08-09 16:16:52,47,"[""others""]",,,Nam Định
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 11-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 14:14:47,20250611,20250611,1,1,1074012216,998,SUCCESS,6110f284-48d4-45a3-a93b-43c40a6e4c24,S20006264,5,20006264,hường nail,Đang làm việc,Pro (B2C),2021-08-09 16:16:52,47,"[""others""]",,,Nam Định
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ chiều ngày 11-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 14:15:01,20250611,20250611,1,2,1671892010,1008,SUCCESS,65323a0b-7d00-4e71-95fa-4c530a6e4d76,S22374769,5,22374769,Thế giới đồ chơi ;;,Đang làm việc,Pro (B2C),2023-10-20 15:27:55,20,"[""others""]",Phường Văn Quán,Quận Hà Đông,Hà Nội
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ chiều ngày 11-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 14:15:10,20250611,20250611,1,2,1554948695,932,SUCCESS,65de92de-6c40-472b-9b02-45a90a6e4ec8,S22522732,5,22522732,Zitico Shop,Đang làm việc,Pro (B2C),2024-02-28 08:56:46,16,,Xã Trạm Lộ,Huyện Thuận Thành,Bắc Ninh
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ chiều ngày 11-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 14:15:18,20250611,20250611,1,2,1740065304,859,SUCCESS,db22abbc-e28c-4cf9-8bcf-5fc7439b8578,S22502122,5,22502122,Phụ Kiện VHH,Đang làm việc,Pro (B2C),2024-01-27 16:59:44,17,"[""houseware""]",Phường Phước Long A,Thành phố Thủ Đức,TP Hồ Chí Minh
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ chiều ngày 11-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 14:15:26,20250611,20250611,1,2,1515765940,916,SUCCESS,985bb26d-d7a5-4b2a-8cbb-0068d68ca740,S22884586,9,22884586,Newkyta,Đang làm việc,Pro (B2C),2025-03-20 10:45:18,3,"[""houseware""]",Xã Yên Bình,Huyện Vĩnh Tường,Vĩnh Phúc
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ chiều ngày 11-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 14:15:34,20250611,20250611,1,2,1296709141,875,SUCCESS,625e82a8-f0c4-4d99-ab91-4be70a6e4e65,S21390105,5,21390105,Bellamoda NĐ,Đang làm việc,Pro (B2C),2022-04-19 16:36:40,38,"[""fashion_new""]",Phường Quang Trung,Thành phố Nam Định,Nam Định
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: mygt3 - GIÀNG THỊ MỶ - 0388939062 (Do COD được cấu hình chốt ca một lần).,2025-06-11 14:17:05,20250611,20250611,,,1912306065,32219,FAIL,633a765d-81c0-4578-8a7c-47260a6e4cd4,S21834737,5,21834737,Kho Thời Trang Xuất Dư,Đang làm việc,Pro (B2C),2022-10-03 12:42:53,33,"[""fashion_new""]",Phường Đại Kim,Quận Hoàng Mai,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: mygt3 - GIÀNG THỊ MỶ - 0388939062 (Do COD được cấu hình chốt ca một lần).,2025-06-11 14:17:27,20250611,20250611,,,1030801476,32020,FAIL,5f1275e2-09c4-4d93-b97d-41400a6e4c49,S14786830,6,14786830,Alice Bridal,Đang làm việc,Standard (C2C),2020-07-18 11:09:06,60,"[""fashion"",""fashion_new"",""accessories""]",,Quận Lê Chân,Hải Phòng
801061,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 820230,2025-06-11 14:18:58,20250611,20250611,,,1998342313,321,SUCCESS,67d7f333-8d70-4a30-a063-44ac0a6e4c3d,S22882264,5,22882264,Hoa Trà Shop,Đang làm việc,Pro (B2C),2025-03-17 17:02:27,3,,Phường Kim Giang,Quận Thanh Xuân,Hà Nội
801061,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 820230,2025-06-11 14:19:03,20250611,20250611,,,1690755530,539,SUCCESS,67f886d1-78b8-4227-ac9f-45690a6e4d76,S22901185,10,22901185,Lala Shop,Đang làm việc,Pro (B2C),2025-04-11 10:04:49,2,,Phường Mỹ Đình 2,Quận Từ Liêm,Hà Nội
801061,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 820230,2025-06-11 14:19:07,20250611,20250611,,,1277436434,2458,SUCCESS,668648da-47e8-43c7-98ac-4b270a6e4c3a,S22646852,5,22646852,Gia dụng TH,Đang làm việc,Pro (B2C),2024-07-04 14:01:46,11,,Phường Minh Khai,Quận Từ Liêm,Hà Nội
801061,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 820230,2025-06-11 14:19:26,20250611,20250611,,,1791307840,485,SUCCESS,5df8afeb-2b38-4730-820a-49350a0a0210,S9710886,6,9710886,Dược mỹ phẩm,Đang làm việc,Standard (C2C),2019-12-17 17:37:31,67,"[""fashion""]",,Quận Hà Đông,Hà Nội
801061,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 820230,2025-06-11 14:19:33,20250611,20250611,,,1169619261,286,SUCCESS,67ad80df-75b0-4c7a-a7c0-43c50a6e4c3b,S22852053,5,22852053,thoitrangcaocapnu6868,Đang làm việc,Pro (B2C),2025-02-13 12:19:27,4,,Phường Thượng Lý,Quận Hồng Bàng,Hải Phòng
801061,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 820230,2025-06-11 14:19:36,20250611,20250611,,,1713069680,283,SUCCESS,bbcf0e6e-5067-45dd-a181-6f22bebc0f15,S22096523,6,22096523,BuiLanAnh Studio,Đang làm việc,Pro (B2C),2023-03-24 08:52:05,27,"[""fashion_new"",""accessories""]",Phường Kim Tân,Thành phố Lào Cai,Lào Cai
801061,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 820230,2025-06-11 14:19:39,20250611,20250611,,,1822326690,280,SUCCESS,bbcf0e6e-5067-45dd-a181-6f22bebc0f15,S22096523,6,22096523,BuiLanAnh Studio,Đang làm việc,Pro (B2C),2023-03-24 08:52:05,27,"[""fashion_new"",""accessories""]",Phường Kim Tân,Thành phố Lào Cai,Lào Cai
801061,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 820230,2025-06-11 14:19:43,20250611,20250611,,,1883604398,276,SUCCESS,5273177f-da14-4320-9db7-9832d2d36175,S518,5,516,Ecom services,Đang làm việc,(B2B),2013-11-01 09:52:47,141,"[""accessories"",""accessories_new"",""home_appliances"",""elec_accessories""]",,,Hà Nội
801061,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 820230,2025-06-11 14:19:46,20250611,20250611,,,1441993031,481,SUCCESS,4170ef0d-c615-43ea-91be-3df9e361aa0e,S22731976,5,22731976,TIGER SHOP,Đang làm việc,Pro (B2C),2024-09-30 16:05:04,9,,Phường Dương Nội,Quận Hà Đông,Hà Nội
801061,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 820230,2025-06-11 14:19:57,20250611,20250611,,,1461701642,262,SUCCESS,5f8d0167-dc80-4b0b-8b67-46af0a6e4c23,S17537813,5,17537813,chuyên nhãn mac,Đang làm việc,Standard (C2C),2020-10-19 10:00:55,57,"[""accessories""]",Phường Vạn Phúc,Quận Hà Đông,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: thoantk19 - NGÔ THỊ KIM THOA - 0984755781 (Do COD được cấu hình chốt ca một lần).,2025-06-11 14:24:19,20250611,20250611,,,1822326690,11192,FAIL,bbcf0e6e-5067-45dd-a181-6f22bebc0f15,S22096523,6,22096523,BuiLanAnh Studio,Đang làm việc,Pro (B2C),2023-03-24 08:52:05,27,"[""fashion_new"",""accessories""]",Phường Kim Tân,Thành phố Lào Cai,Lào Cai
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: thoantk19 - NGÔ THỊ KIM THOA - 0984755781 (Do COD được cấu hình chốt ca một lần).,2025-06-11 14:24:19,20250611,20250611,,,1998342313,8705,FAIL,67d7f333-8d70-4a30-a063-44ac0a6e4c3d,S22882264,5,22882264,Hoa Trà Shop,Đang làm việc,Pro (B2C),2025-03-17 17:02:27,3,,Phường Kim Giang,Quận Thanh Xuân,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: thoantk19 - NGÔ THỊ KIM THOA - 0984755781 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-11 14:24:19,20250611,20250611,,,1169619261,6027,FAIL,67ad80df-75b0-4c7a-a7c0-43c50a6e4c3b,S22852053,5,22852053,thoitrangcaocapnu6868,Đang làm việc,Pro (B2C),2025-02-13 12:19:27,4,,Phường Thượng Lý,Quận Hồng Bàng,Hải Phòng
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: thoantk19 - NGÔ THỊ KIM THOA - 0984755781 (Do COD được cấu hình chốt ca một lần).,2025-06-11 14:24:19,20250611,20250611,,,1713069680,6027,FAIL,bbcf0e6e-5067-45dd-a181-6f22bebc0f15,S22096523,6,22096523,BuiLanAnh Studio,Đang làm việc,Pro (B2C),2023-03-24 08:52:05,27,"[""fashion_new"",""accessories""]",Phường Kim Tân,Thành phố Lào Cai,Lào Cai
801061,distributorCfmDeliver,"Xác nhận giao hàng cho COD: thoantk19 - NGÔ THỊ KIM THOA - 0984755781 (chưa đến ca hẹn giao dự kiến, chưa cập nhật ca hẹn giao mới, CSKH chưa config thời gian nhận hàng).",2025-06-11 14:24:19,20250611,20250611,,,1883604398,2260,FAIL,5273177f-da14-4320-9db7-9832d2d36175,S518,5,516,Ecom services,Đang làm việc,(B2B),2013-11-01 09:52:47,141,"[""accessories"",""accessories_new"",""home_appliances"",""elec_accessories""]",,,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: thoantk19 - NGÔ THỊ KIM THOA - 0984755781 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-11 14:24:19,20250611,20250611,,,1461701642,12304,FAIL,5f8d0167-dc80-4b0b-8b67-46af0a6e4c23,S17537813,5,17537813,chuyên nhãn mac,Đang làm việc,Standard (C2C),2020-10-19 10:00:55,57,"[""accessories""]",Phường Vạn Phúc,Quận Hà Đông,Hà Nội
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ chiều ngày 12-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 14:27:31,20250611,20250611,1,2,1791307840,97,SUCCESS,5df8afeb-2b38-4730-820a-49350a0a0210,S9710886,6,9710886,Dược mỹ phẩm,Đang làm việc,Standard (C2C),2019-12-17 17:37:31,67,"[""fashion""]",,Quận Hà Đông,Hà Nội
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 12-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 14:27:47,20250611,20250611,1,1,1441993031,81,SUCCESS,4170ef0d-c615-43ea-91be-3df9e361aa0e,S22731976,5,22731976,TIGER SHOP,Đang làm việc,Pro (B2C),2024-09-30 16:05:04,9,,Phường Dương Nội,Quận Hà Đông,Hà Nội
801061,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 12-06-2025 sang sáng ngày 11-06-2025 - Tất cả khung giờ,2025-06-11 14:28:02,20250611,20250611,1,1,1690755530,66,SUCCESS,67f886d1-78b8-4227-ac9f-45690a6e4d76,S22901185,10,22901185,Lala Shop,Đang làm việc,Pro (B2C),2025-04-11 10:04:49,2,,Phường Mỹ Đình 2,Quận Từ Liêm,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: thoantk19 - NGÔ THỊ KIM THOA - 0984755781 (Do COD được cấu hình chốt ca một lần).,2025-06-11 14:29:08,20250611,20250611,,,1441993031,10989,FAIL,4170ef0d-c615-43ea-91be-3df9e361aa0e,S22731976,5,22731976,TIGER SHOP,Đang làm việc,Pro (B2C),2024-09-30 16:05:04,9,,Phường Dương Nội,Quận Hà Đông,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: thoantk19 - NGÔ THỊ KIM THOA - 0984755781 (Do COD được cấu hình chốt ca một lần).,2025-06-11 14:29:08,20250611,20250611,,,1791307840,12802,FAIL,5df8afeb-2b38-4730-820a-49350a0a0210,S9710886,6,9710886,Dược mỹ phẩm,Đang làm việc,Standard (C2C),2019-12-17 17:37:31,67,"[""fashion""]",,Quận Hà Đông,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: thoantk19 - NGÔ THỊ KIM THOA - 0984755781 (Do COD được cấu hình chốt ca một lần).,2025-06-11 14:29:08,20250611,20250611,,,1690755530,11161,FAIL,67f886d1-78b8-4227-ac9f-45690a6e4d76,S22901185,10,22901185,Lala Shop,Đang làm việc,Pro (B2C),2025-04-11 10:04:49,2,,Phường Mỹ Đình 2,Quận Từ Liêm,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: bangnd12 - NGUYỄN ĐỨC BẰNG - 0396937846 (Vì là đơn Tiktok).,2025-06-11 14:35:57,20250611,20250611,,,3801436851,21546,FAIL,66b197c3-35bc-478f-871e-4c050a6e4d57,S22679381,6,22679381,Tiktok Shop Return,Đang làm việc,"Prime (Shopee, TikTok)",2024-08-06 10:25:55,10,[],Phường Minh Khai,Quận Hai Bà Trưng,Hà Nội
801061,distributorCfmDeliver,"Xác nhận giao hàng cho COD: bangnd12 - NGUYỄN ĐỨC BẰNG - 0396937846 (chưa đến ca hẹn giao dự kiến, chưa cập nhật ca hẹn giao mới, CSKH chưa config thời gian nhận hàng).",2025-06-11 14:35:57,20250611,20250611,,,1467181882,13115,FAIL,62616130-e72f-46ee-b73c-395bd82fbcfa,S22588564,6,22588564,Tapo Shop - Thời Trang Xuất Khẩu,Đang làm việc,Pro (B2C),2024-05-02 20:58:46,14,,Xã Phú Thành,Huyện Yên Thành,Nghệ An
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: bangnd12 - NGUYỄN ĐỨC BẰNG - 0396937846 (Vì là đơn Tiktok).,2025-06-11 14:35:57,20250611,20250611,,,3801105650,12091,FAIL,62b40f26-d95c-403d-8ded-44450a6e4e0c,S21651196,6,21651196,TiktokShop,Đang làm việc,"Prime (Shopee, TikTok)",2022-06-23 13:58:46,36,[],,,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: bangnd12 - NGUYỄN ĐỨC BẰNG - 0396937846 (Do COD được cấu hình chốt ca một lần).,2025-06-11 14:35:57,20250611,20250611,,,1748022707,6014,FAIL,61dfdcf6-4ae4-4996-a6d1-4ff30a6e4d57,S20921006,5,20921006,Tiệm đầm Helen,Đang làm việc,Pro (B2C),2022-01-13 15:04:06,42,"[""home_care""]",Phường Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội
801061,distributorCfmDeliver,Xác nhận giao hàng cho COD: bangnd12 - NGUYỄN ĐỨC BẰNG - 0396937846 (Do COD được cấu hình chốt ca một lần).,2025-06-11 14:35:57,20250611,20250611,,,1399626532,9252,FAIL,5ccb86d6-3e81-4ccf-8c9e-838e1a3814c8,S22789487,9,22789487,HVG SHOP3,Đang làm việc,Pro (B2C),2024-12-02 08:44:58,6,,Phường Mỹ Đình 2,Quận Từ Liêm,Hà Nội
